training_acc,training_loss,diff,group_index,Cost
0.7677195685670262,1.8500065269014685,0.1151,"[4, 5]",18.093719977835924
0.7828878680309042,1.8384585770741213,0.2448,"[0, 6, 3, 7, 8, 9]",46.88842688550285
0.777452190006169,1.8254504235234987,0.1425,"[1, 2]",14.528863106148108
