training_acc,training_loss,diff,group_index,Cost
0.7471109399075501,1.8942561837025158,0.1803,"[4, 5]",18.093719977835924
0.7434746293589476,1.874144839295193,0.3308,"[0, 6, 3, 7, 8, 9]",46.88842688550285
0.7198488587291795,1.8856880114741859,0.1979,"[1, 2]",14.528863106148108
