training_acc,training_loss,diff,group_index,Cost
0.7435477657935285,1.8405716461581516,0.244,"[4, 5]",18.093719977835924
0.7398726247650866,1.852940259521952,0.4679,"[0, 6, 3, 7, 8, 9]",46.88842688550285
0.674892041949414,1.8412328446485025,0.2339,"[1, 2]",14.528863106148108
