training_acc,training_loss,diff,group_index,Cost
0.7692604006163328,1.849515893483658,0.1186,"[4, 5]",18.093719977835924
0.7812695761119232,1.8369426899176347,0.3051,"[0, 6, 3, 7, 8, 9]",46.88842688550285
0.777452190006169,1.8254667763390855,0.1376,"[1, 2]",14.528863106148108
